Ngày,Giá mở cửa,Giá cao nhất,Giá thấp nhất,Giá đóng cửa,Thay đổi giá,% thay đổi,Khối lượng
28/03/2025,"59,247","59,839","58,064","58,951",-600,-0.99%,"8,807,300"
27/03/2025,"59,937","59,937","59,148","59,543",-400,-0.66%,"5,490,800"
26/03/2025,"59,740","60,331","59,641","59,937",+300,0.50%,"3,187,100"
25/03/2025,"59,543","60,430","59,050","59,641",+200,0.33%,"6,737,700"
24/03/2025,"58,951","59,444","58,656","59,444",-,-,"3,765,200"
21/03/2025,"59,148","59,444","58,557","59,444",+300,0.50%,"4,381,500"
20/03/2025,"58,951","59,148","58,163","59,148",+500,0.84%,"5,633,500"
19/03/2025,"60,331","60,529","58,163","58,656","-2,300",-3.72%,"14,449,400"
18/03/2025,"61,317","61,613","60,529","60,923",-200,-0.32%,"6,934,100"
17/03/2025,"60,824","61,120","60,529","61,120",+500,0.81%,"4,016,900"
14/03/2025,"60,627","61,416","60,331","60,627",-,-,"10,582,800"
13/03/2025,"61,810","61,909","60,331","60,627","-1,200",-1.91%,"8,114,800"
12/03/2025,"62,106","62,106","61,021","61,810",-300,-0.48%,"10,274,600"
11/03/2025,"60,529","62,303","60,529","62,106",+800,1.29%,"9,945,900"
10/03/2025,"61,120","61,416","60,529","61,317",+300,0.48%,"10,616,200"
07/03/2025,"60,923","61,120","60,430","61,021",-,-,"6,378,100"
,,,,,,,
06/03/2025,"58,951","61,021","58,754","61,021","+2,300",3.86%,"15,139,900"
05/03/2025,"58,951","59,346","58,458","58,754",+100,0.17%,"7,188,800"
04/03/2025,"57,867","59,050","57,571","58,656",+700,1.19%,"7,159,600"
03/03/2025,"57,374","58,261","56,980","57,965",+500,0.86%,"8,008,000"
28/02/2025,"57,177","57,867","56,980","57,473",-300,-0.51%,"5,887,200"
27/02/2025,"57,867","57,965","57,374","57,768",-100,-0.17%,"3,740,500"
26/02/2025,"57,473","58,261","56,980","57,867",+400,0.69%,"10,053,600"
25/02/2025,"57,275","57,571","56,585","57,473",-100,-0.17%,"12,831,700"
24/02/2025,"57,275","57,670","56,487","57,571",+300,0.52%,"15,301,700"
21/02/2025,"55,994","57,473","55,797","57,275","+1,400",2.47%,"12,418,600"
20/02/2025,"55,107","55,895","54,909","55,895",+900,1.61%,"9,095,500"
19/02/2025,"53,924","55,304","53,628","55,008","+1,300",2.39%,"8,608,500"
18/02/2025,"53,234","54,219","53,036","53,726",+400,0.74%,"5,455,600"
17/02/2025,"54,417","54,417","53,332","53,332","-1,100",-1.99%,"7,717,100"
14/02/2025,"54,318","54,515","53,036","54,417",+400,0.73%,"12,228,000"
13/02/2025,"55,205","55,205","54,022","54,022","-1,600",-2.84%,"12,359,700"
12/02/2025,"55,994","56,487","55,600","55,600",-,-,"5,434,400"
11/02/2025,"56,585","56,585","55,600","55,600","-1,000",-1.74%,"7,578,000"
10/02/2025,"57,473","57,473","56,585","56,585","-1,500",-2.55%,"6,713,400"
07/02/2025,"58,064","58,163","56,980","58,064",-200,-0.34%,"8,721,900"
06/02/2025,"58,656","58,754","57,867","58,261",-300,-0.51%,"5,053,800"
05/02/2025,"58,754","58,951","58,261","58,557",-200,-0.34%,"4,684,100"
04/02/2025,"59,050","59,050","58,163","58,754",-,-,"6,706,900"
03/02/2025,"58,163","58,754","57,670","58,754",-500,-0.83%,"6,886,500"
24/01/2025,"58,360","59,247","57,768","59,247",+900,1.52%,"6,915,300"
23/01/2025,"56,487","58,656","56,487","58,360","+1,800",3.14%,"6,599,500"
22/01/2025,"57,078","57,177","56,585","56,585",-300,-0.52%,"3,433,000"
21/01/2025,"56,881","57,374","56,388","56,881",+200,0.35%,"4,476,600"
20/01/2025,"56,881","57,078","56,487","56,684",-200,-0.35%,"2,585,400"
17/01/2025,"56,487","56,980","56,388","56,881",-100,-0.17%,"4,115,900"
,,,,,,,
16/01/2025,"56,388","57,177","56,191","56,980",+500,0.87%,"6,996,200"
15/01/2025,"56,585","57,078","55,994","56,487",+100,0.17%,"4,158,300"
14/01/2025,"56,487","56,684","55,797","56,388",-100,-0.17%,"3,860,600"
13/01/2025,"55,797","56,881","55,698","56,487",-200,-0.35%,"7,061,900"
10/01/2025,"56,684","57,177","56,092","56,684",-200,-0.35%,"6,234,100"
09/01/2025,"57,177","57,177","56,684","56,881",-400,-0.69%,"2,905,300"
08/01/2025,"56,290","57,275","55,698","57,275","+1,000",1.75%,"3,255,600"
07/01/2025,"56,487","56,980","55,600","56,290",+100,0.18%,"6,576,900"
06/01/2025,"57,571","58,458","56,191","56,191","-1,600",-2.73%,"6,206,900"
03/01/2025,"59,740","59,839","57,768","57,768","-2,000",-3.30%,"7,662,400"
02/01/2025,"60,036","60,331","59,444","59,740",-400,-0.66%,"4,974,600"
31/12/2024,"60,036","60,134","59,641","60,134",-,-,"6,440,300"
30/12/2024,"59,641","60,331","59,641","60,134",-400,-0.65%,"4,337,100"
27/12/2024,"59,740","60,726","59,543","60,529",-100,-0.16%,"7,763,200"
26/12/2024,"61,514","61,514","59,641","60,627",-700,-1.13%,"7,073,800"
25/12/2024,"60,430","61,416","60,430","61,317",+900,1.47%,"6,586,500"
24/12/2024,"60,331","60,430","59,839","60,430",+300,0.49%,"3,549,600"
23/12/2024,"59,740","60,233","59,641","60,134",+400,0.66%,"5,850,600"
20/12/2024,"59,148","59,937","58,754","59,740",+800,1.34%,"9,553,400"
19/12/2024,"58,951","59,050","58,557","58,951",-400,-0.66%,"7,586,100"
18/12/2024,"59,346","59,641","59,050","59,346",-100,-0.17%,"5,122,200"
17/12/2024,"60,134","60,134","59,346","59,444",-700,-1.15%,"4,141,800"
16/12/2024,"60,134","60,529","59,346","60,134",-,-,"4,359,300"
13/12/2024,"58,951","60,430","58,754","60,134","+1,000",1.67%,"5,833,800"
12/12/2024,"59,444","59,641","59,050","59,148",-,-,"4,099,905"
11/12/2024,"59,839","59,937","59,050","59,148",-800,-1.32%,"5,069,400"
10/12/2024,"60,233","60,331","59,641","59,937",-300,-0.49%,"4,679,800"
09/12/2024,"60,726","60,726","59,937","60,233",-,-,"4,832,300"
06/12/2024,"59,937","61,021","59,641","60,233",+100,0.16%,"10,756,300"
05/12/2024,"57,571","60,331","57,275","60,134","+2,900",4.99%,"9,241,300"
,,,,,,,
04/12/2024,"58,557","58,951","57,177","57,275","-1,700",-2.84%,"9,305,200"
03/12/2024,"59,247","59,444","58,754","58,951",-600,-0.99%,"4,532,600"
02/12/2024,"59,839","59,839","59,050","59,543",-100,-0.17%,"3,353,900"
29/11/2024,"59,148","59,641","58,064","59,641",+500,0.83%,"5,969,400"
28/11/2024,"59,444","59,740","58,853","59,148",-200,-0.33%,"4,310,100"
27/11/2024,"59,050","60,036","58,656","59,346",+200,0.33%,"5,912,400"
26/11/2024,"58,458","59,247","58,163","59,148","+1,000",1.69%,"4,703,400"
25/11/2024,"57,965","58,458","57,768","58,163",-,-,"5,858,500"
22/11/2024,"57,867","58,557","57,571","58,163",+300,0.51%,"5,804,700"
21/11/2024,"56,191","58,064","55,698","57,867","+1,900",3.35%,"8,839,800"
20/11/2024,"56,388","57,275","55,205","55,994",-700,-1.22%,"14,122,900"
19/11/2024,"58,163","58,163","56,684","56,684","-1,400",-2.38%,"5,929,500"
18/11/2024,"59,050","59,050","56,290","58,064","-1,000",-1.67%,"14,903,100"
15/11/2024,"59,937","60,233","58,951","59,050","-1,400",-2.28%,"7,844,600"
14/11/2024,"60,627","60,726","59,839","60,430",-600,-0.97%,"5,669,400"
13/11/2024,"59,937","61,416","59,444","61,021","+1,100",1.81%,"9,417,500"
12/11/2024,"62,204","62,303","59,937","59,937","-2,200",-3.49%,"12,433,700"
11/11/2024,"63,585","64,078","62,007","62,106","-2,000",-3.08%,"9,470,500"
08/11/2024,"64,472","64,472","63,585","64,078",-400,-0.61%,"7,919,600"
07/11/2024,"64,866","64,866","63,880","64,472",-200,-0.30%,"5,294,200"
06/11/2024,"64,768","64,768","64,078","64,669",-,-,"7,833,900"
05/11/2024,"63,979","64,669","63,880","64,669",+500,0.77%,"17,547,300"
04/11/2024,"64,965","64,965","63,782","64,176",-900,-1.36%,"10,258,400"
01/11/2024,"64,965","65,162","64,570","65,063",-500,-0.75%,"21,503,900"
31/10/2024,"65,063","65,556","64,669","65,556",+500,0.76%,"7,432,300"
30/10/2024,"65,556","65,556","64,768","65,063",-500,-0.75%,"9,277,400"
29/10/2024,"64,669","65,556","64,472","65,556","+1,000",1.53%,"10,385,500"
28/10/2024,"64,570","64,669","63,979","64,570",-,-,"3,958,700"
25/10/2024,"64,472","65,063","64,078","64,570",+100,0.15%,"6,032,301"
24/10/2024,"64,472","65,063","63,979","64,472",-300,-0.46%,"4,641,700"
,,,,,,,
23/10/2024,"65,162","65,359","64,176","64,768",-600,-0.90%,"7,619,300"
22/10/2024,"65,359","65,852","64,570","65,359",+500,0.76%,"10,981,100"
21/10/2024,"64,373","65,063","63,979","64,866",+100,0.15%,"5,173,000"
18/10/2024,"64,965","65,162","64,275","64,768",-100,-0.15%,"6,373,223"
17/10/2024,"64,866","64,866","64,275","64,866",+300,0.46%,"7,043,310"
16/10/2024,"63,486","64,768","63,387","64,570","+1,100",1.71%,"15,498,200"
15/10/2024,"62,993","63,880","62,796","63,486",+800,1.26%,"13,285,812"
14/10/2024,"63,979","64,078","62,697","62,697",-900,-1.40%,"9,065,400"
11/10/2024,"64,078","64,373","62,599","63,585",-500,-0.77%,"10,190,031"
10/10/2024,"63,585","64,472","63,190","64,078",+800,1.25%,"9,483,653"
09/10/2024,"64,078","64,373","62,697","63,289","-1,000",-1.53%,"21,532,048"
08/10/2024,"65,753","65,753","64,078","64,275","-1,100",-1.66%,"12,195,152"
07/10/2024,"65,753","66,148","64,965","65,359",-100,-0.15%,"5,548,200"
04/10/2024,"65,556","65,852","65,260","65,458",+100,0.15%,"5,272,300"
03/10/2024,"66,443","66,443","64,866","65,359","-1,100",-1.63%,"14,743,000"
02/10/2024,"66,542","66,936","66,049","66,443",-400,-0.59%,"7,157,400"
01/10/2024,"67,331","67,725","66,838","66,838",-300,-0.44%,"10,581,700"
30/09/2024,"66,542","67,134","65,951","67,134",+600,0.89%,"6,461,113"
27/09/2024,"67,626","67,626","65,852","66,542",-800,-1.17%,"13,736,500"
26/09/2024,"67,824","68,514","67,331","67,331",-400,-0.58%,"8,115,635"
25/09/2024,"67,528","67,725","67,035","67,725",+600,0.88%,"6,883,346"
24/09/2024,"66,542","67,824","66,542","67,134",+800,1.19%,"8,581,513"
23/09/2024,"67,035","67,035","65,852","66,345",-700,-1.03%,"6,268,700"
20/09/2024,"67,626","67,725","67,035","67,035",-200,-0.29%,"5,563,618"
19/09/2024,"67,528","67,528","66,739","67,232",-,-,"7,034,627"
18/09/2024,"65,951","67,626","65,852","67,232","+1,400",2.10%,"11,630,733"
17/09/2024,"65,260","65,852","64,570","65,852",+700,1.06%,"9,763,213"
16/09/2024,"65,951","66,049","65,063","65,162","-1,100",-1.64%,"5,295,500"
13/09/2024,"66,246","66,542","65,556","66,246",-300,-0.44%,"8,524,512"
12/09/2024,"67,035","67,035","66,246","66,542",-300,-0.44%,"4,621,532"
,,,,,,,
11/09/2024,"66,838","66,936","66,148","66,838",-,-,"8,325,061"
10/09/2024,"66,542","67,725","66,542","66,838",+300,0.44%,"7,228,239"
09/09/2024,"66,739","67,035","66,246","66,542",-500,-0.74%,"4,521,000"
06/09/2024,"66,641","67,035","65,852","67,035",+100,0.15%,"9,357,500"
05/09/2024,"67,824","67,922","66,641","66,936","-1,200",-1.74%,"9,140,524"
04/09/2024,"67,725","68,711","67,232","68,119",-700,-1.00%,"5,262,449"
